,temp,precip,doy
933,-6.516,0.0,39.88
934,-5.951,0.0,39.92
935,-6.086,0.0,39.96
936,-6.154,0.0,40.0
937,-7.67,0.0,40.04
938,-8.59,0.0,40.08
939,-8.77,0.0,40.12
940,-9.54,0.0,40.17
941,-10.43,0.0,40.21
942,-6.835,0.0,40.25
943,-8.69,0.0,40.29
944,-9.6,0.0,40.33
945,-9.49,0.0,40.38
946,-7.45,0.0,40.42
947,-4.771,0.0,40.46
948,-2.291,0.0,40.5
949,-1.876,0.0,40.54
950,-2.062,0.0,40.58
951,-2.586,0.0,40.62
952,-4.537,0.0,40.67
953,-5.324,0.0,40.71
954,-7.56,0.0,40.75
955,-6.074,0.0,40.79
956,-7.89,0.0,40.83
957,-5.509,0.0,40.88
958,-5.099,0.0,40.92
959,-6.047,0.0,40.96
960,-3.432,0.0,41.0
961,-3.343,0.0,41.04
962,-3.032,0.0,41.08
963,-2.968,0.0,41.12
964,-3.274,0.0,41.17
965,-3.471,0.0,41.21
966,-4.844,0.0,41.25
967,-5.351,0.0,41.29
968,-5.262,0.0,41.33
969,-5.294,0.0,41.38
970,-7.39,0.0,41.42
971,-7.03,0.0,41.46
972,-6.46,0.0,41.5
973,-6.468,0.0,41.54
974,-6.345,0.0,41.58
975,-7.26,0.0,41.62
976,-7.34,0.0,41.67
977,-7.85,0.0,41.71
978,-7.63,0.0,41.75
979,-7.19,0.0,41.79
980,-7.01,0.0,41.83
981,-6.283,0.0,41.88
982,-7.21,0.0,41.92
983,-7.65,0.0,41.96
984,-7.22,0.0,42.0
985,-10.64,0.0,42.04
986,-10.8,0.0,42.08
987,-10.52,0.0,42.12
988,-10.3,0.0,42.17
989,-7.79,0.0,42.21
990,-7.45,0.0,42.25
991,-5.695,0.0,42.29
992,-6.698,0.0,42.33
993,-3.804,0.0,42.38
994,-3.686,0.0,42.42
995,-2.623,0.0,42.46
996,-1.472,0.0,42.5
997,-2.137,0.0,42.54
998,-1.395,0.0,42.58
999,-1.739,0.0,42.62
1000,-2.756,0.0,42.67
1001,-3.226,0.0,42.71
1002,-3.964,0.0,42.75
1003,-3.94,0.0,42.79
1004,-4.299,0.0,42.83
1005,-4.57,0.0,42.88
1006,-4.531,0.0,42.92
1007,-5.039,0.0,42.96
1008,-5.701,0.0,43.0
1009,-5.295,0.0,43.04
1010,-6.211,0.0,43.08
1011,-6.401,0.0,43.12
1012,-3.695,0.0,43.17
1013,-2.603,0.0,43.21
1014,-3.392,0.0,43.25
1015,-2.576,0.0,43.29
1016,-1.786,0.0,43.33
1017,-0.697,0.0,43.38
1018,-1.566,0.0,43.42
1019,-1.355,1.1,43.46
1020,-1.507,3.8,43.5
1021,-0.983,1.7,43.54
1022,-3.771,0.3,43.58
1023,-4.336,0.0,43.62
1024,-4.287,0.0,43.67
1025,-6.492,0.0,43.71
1026,-6.529,0.0,43.75
1027,-6.451,0.0,43.79
1028,-7.5,0.0,43.83
1029,-8.16,0.0,43.88
1030,-8.7,0.0,43.92
1031,-9.67,0.0,43.96
1032,-9.47,0.0,44.0
1033,-9.92,0.0,44.04
1034,-9.32,0.0,44.08
1035,-9.41,0.0,44.12
1036,-9.34,0.0,44.17
1037,-9.48,0.0,44.21
1038,-9.35,0.0,44.25
1039,-9.37,0.0,44.29
1040,-9.47,0.0,44.33
1041,-9.48,0.0,44.38
1042,-9.31,0.0,44.42
1043,-9.29,0.0,44.46
1044,-8.99,0.0,44.5
1045,-9.03,0.0,44.54
1046,-8.23,0.0,44.58
1047,-8.14,0.0,44.62
1048,-8.02,0.0,44.67
1049,-10.02,0.0,44.71
1050,-10.81,0.0,44.75
1051,-10.0,0.0,44.79
1052,-7.69,0.0,44.83
1053,-6.981,0.0,44.88
1054,-6.858,0.0,44.92
1055,-5.095,0.0,44.96
1056,-6.739,0.0,45.0
1057,-6.42,0.0,45.04
1058,-2.314,0.0,45.08
1059,-4.621,0.0,45.12
1060,-4.662,0.0,45.17
1061,-2.443,0.0,45.21
1062,-2.042,0.0,45.25
1063,-1.518,0.0,45.29
1064,-1.312,0.0,45.33
1065,-1.737,0.0,45.38
1066,0.006,0.0,45.42
1067,1.235,3.1,45.46
1068,0.52,0.0,45.5
1069,-1.066,0.0,45.54
1070,-3.374,0.0,45.58
1071,-4.075,0.0,45.62
1072,-3.14,0.0,45.67
1073,-5.499,0.0,45.71
1074,-7.43,0.0,45.75
1075,-7.63,0.0,45.79
1076,-5.338,0.0,45.83
1077,-4.287,0.0,45.88
1078,-3.805,0.0,45.92
1079,-2.988,0.0,45.96
1080,-6.259,0.0,46.0
1081,-6.0,0.0,46.04
1082,-4.5,0.0,46.08
1083,-4.665,0.0,46.12
1084,-5.388,0.0,46.17
1085,-4.203,0.0,46.21
1086,-5.132,0.0,46.25
1087,-5.019,0.0,46.29
1088,-4.998,0.0,46.33
1089,-5.522,0.0,46.38
1090,-4.308,0.0,46.42
1091,-4.319,0.0,46.46
1092,-2.327,0.1,46.5
1093,-1.683,0.0,46.54
1094,-0.982,0.0,46.58
1095,-0.691,0.0,46.62
1096,0.704,0.0,46.67
1097,-0.436,0.0,46.71
1098,-1.226,0.0,46.75
1099,-3.093,0.0,46.79
1100,-2.316,0.0,46.83
1101,-4.025,0.0,46.88
1102,-4.147,0.0,46.92
1103,-2.785,0.0,46.96
1104,-2.873,0.0,47.0
1105,-1.752,0.0,47.04
1106,-2.697,0.0,47.08
1107,-4.156,0.0,47.12
1108,-4.052,0.0,47.17
1109,-2.948,0.0,47.21
1110,-1.832,0.0,47.25
1111,-2.92,0.0,47.29
1112,-4.362,0.0,47.33
1113,-1.128,0.0,47.38
1114,-0.075,0.0,47.42
1115,0.504,0.0,47.46
1116,0.833,0.0,47.5
1117,1.874,0.0,47.54
1118,2.122,0.0,47.58
1119,1.602,0.0,47.62
1120,1.591,0.0,47.67
1121,0.23,0.0,47.71
1122,-1.901,0.0,47.75
1123,-2.915,0.0,47.79
1124,-2.97,0.0,47.83
1125,-0.551,0.0,47.88
1126,-3.571,0.0,47.92
1127,-1.606,0.0,47.96
1128,-3.17,0.0,48.0
1129,-2.615,0.0,48.04
1130,-2.816,0.0,48.08
1131,-2.501,0.0,48.12
1132,-3.04,0.0,48.17
1133,-1.451,0.0,48.21
1134,-2.548,0.0,48.25
1135,-1.319,0.0,48.29
1136,-1.906,0.0,48.33
1137,-0.933,0.0,48.38
1138,-0.506,0.0,48.42
1139,1.112,0.0,48.46
1140,1.741,0.0,48.5
1141,3.014,0.0,48.54
1142,2.736,0.0,48.58
1143,2.057,0.0,48.62
1144,1.821,0.0,48.67
1145,0.512,0.0,48.71
1146,0.065,0.0,48.75
1147,-0.527,0.0,48.79
1148,-0.351,0.0,48.83
1149,-0.839,0.0,48.88
1150,-1.292,0.0,48.92
1151,-1.595,0.0,48.96
1152,-2.225,0.0,49.0
1153,-1.659,0.0,49.04
1154,-1.763,0.0,49.08
1155,-5.347,0.0,49.12
1156,-3.817,0.0,49.17
1157,-2.965,0.0,49.21
1158,-3.269,0.0,49.25
1159,-3.809,0.0,49.29
1160,-3.679,0.0,49.33
1161,-3.724,0.0,49.38
1162,-3.462,0.0,49.42
1163,-2.649,0.0,49.46
1164,-2.33,0.0,49.5
1165,-5.44,0.0,49.54
1166,-2.946,0.0,49.58
1167,-4.124,0.0,49.62
1168,-4.733,0.0,49.67
1169,-4.938,0.0,49.71
1170,-5.228,0.0,49.75
1171,-5.719,0.0,49.79
1172,-6.197,0.0,49.83
1173,-7.17,0.0,49.88
1174,-8.65,0.0,49.92
1175,-7.66,0.0,49.96
1176,-6.025,0.0,50.0
1177,-5.854,0.0,50.04
1178,-4.212,0.0,50.08
1179,-4.93,0.0,50.12
1180,-6.381,0.0,50.17
1181,-7.15,0.0,50.21
1182,-7.13,0.0,50.25
1183,-6.626,0.0,50.29
1184,-7.7,0.0,50.33
1185,-8.94,0.0,50.38
1186,-6.949,0.0,50.42
1187,-5.114,0.0,50.46
1188,-3.251,0.0,50.5
1189,-3.264,0.0,50.54
1190,-2.47,0.0,50.58
1191,-3.385,0.0,50.62
1192,-3.43,0.0,50.67
1193,-3.155,0.0,50.71
1194,-7.26,0.0,50.75
1195,-7.42,0.0,50.79
1196,-6.919,0.0,50.83
1197,-8.73,0.0,50.88
1198,-7.19,0.0,50.92
1199,-7.99,0.0,50.96
1200,-9.06,0.0,51.0
1201,-8.59,0.0,51.04
1202,-8.61,0.0,51.08
1203,-8.87,0.0,51.12
1204,-9.13,0.0,51.17
1205,-8.78,0.0,51.21
1206,-8.63,0.0,51.25
1207,-9.1,0.0,51.29
1208,-8.68,0.0,51.33
1209,-8.28,0.0,51.38
1210,-5.177,0.0,51.42
1211,-3.842,0.0,51.46
1212,-1.922,0.0,51.5
1213,-1.383,0.0,51.54
1214,-0.147,0.0,51.58
1215,-0.752,0.0,51.62
1216,-1.646,0.0,51.67
1217,-3.395,0.0,51.71
1218,-5.857,0.0,51.75
1219,-6.44,0.0,51.79
1220,-6.707,0.0,51.83
1221,-5.705,0.0,51.88
1222,-6.819,0.0,51.92
1223,-6.287,0.0,51.96
1224,-6.598,0.0,52.0
1225,-6.579,0.0,52.04
1226,-6.072,0.0,52.08
1227,-6.379,0.0,52.12
1228,-6.551,0.0,52.17
1229,-6.448,0.0,52.21
1230,-6.091,0.0,52.25
1231,-7.04,0.0,52.29
1232,-7.56,0.0,52.33
1233,-7.24,0.0,52.38
1234,-5.121,0.0,52.42
1235,-2.748,0.0,52.46
1236,-2.424,0.0,52.5
1237,-2.612,0.0,52.54
1238,-1.312,0.0,52.58
1239,-2.149,0.0,52.62
1240,-3.113,0.0,52.67
1241,-3.836,0.0,52.71
1242,-6.044,0.0,52.75
1243,-7.07,0.0,52.79
1244,-5.911,0.0,52.83
1245,-5.906,0.0,52.88
1246,-7.44,0.0,52.92
1247,-6.974,0.0,52.96
1248,-5.291,0.0,53.0
1249,-5.628,0.0,53.04
1250,-5.615,0.0,53.08
1251,-5.447,0.0,53.12
1252,-7.02,0.0,53.17
1253,-6.24,0.0,53.21
1254,-6.711,0.0,53.25
1255,-7.83,0.0,53.29
1256,-7.26,0.0,53.33
1257,-7.16,0.0,53.38
1258,-3.998,0.0,53.42
1259,-1.894,0.0,53.46
1260,-2.589,0.0,53.5
1261,-2.298,0.0,53.54
1262,-2.36,0.0,53.58
1263,-2.46,0.0,53.62
1264,-1.986,0.0,53.67
1265,-3.373,0.0,53.71
1266,-5.571,0.0,53.75
1267,-7.04,0.0,53.79
1268,-7.56,0.0,53.83
1269,-7.95,0.0,53.88
1270,-7.89,0.0,53.92
1271,-9.05,0.0,53.96
1272,-9.34,0.0,54.0
1273,-8.97,0.0,54.04
1274,-9.35,0.0,54.08
1275,-9.84,0.0,54.12
1276,-10.06,0.0,54.17
1277,-10.38,0.0,54.21
1278,-10.12,0.0,54.25
1279,-9.45,0.0,54.29
1280,-8.59,0.0,54.33
1281,-6.567,0.0,54.38
1282,-6.57,0.0,54.42
1283,-4.16,0.0,54.46
1284,-4.604,0.0,54.5
1285,-3.543,0.0,54.54
1286,-3.332,0.0,54.58
1287,-2.382,0.0,54.62
1288,-4.163,0.0,54.67
1289,-4.37,0.0,54.71
1290,-5.569,0.0,54.75
1291,-6.067,0.0,54.79
1292,-7.95,0.0,54.83
1293,-7.72,0.0,54.88
1294,-7.83,0.0,54.92
1295,-9.03,0.0,54.96
1296,-8.74,0.0,55.0
1297,-9.57,0.0,55.04
1298,-9.83,0.0,55.08
1299,-9.41,0.0,55.12
1300,-9.11,0.0,55.17
1301,-6.49,0.0,55.21
1302,-5.84,0.0,55.25
1303,-5.325,0.0,55.29
1304,-5.019,0.0,55.33
1305,-3.982,0.0,55.38
1306,-3.204,0.0,55.42
1307,-3.075,0.0,55.46
1308,-4.672,0.0,55.5
1309,-4.136,0.0,55.54
1310,-3.235,0.0,55.58
1311,-1.226,0.0,55.62
1312,-4.316,0.0,55.67
1313,-6.084,0.0,55.71
1314,-6.069,0.0,55.75
1315,-6.78,0.0,55.79
1316,-7.28,0.0,55.83
1317,-7.39,0.0,55.88
1318,-7.78,0.0,55.92
1319,-6.225,0.0,55.96
1320,-7.65,0.0,56.0
1321,-7.89,0.0,56.04
1322,-5.564,0.0,56.08
1323,-6.407,0.0,56.12
1324,-6.711,0.0,56.17
1325,-7.02,0.0,56.21
1326,-6.235,0.0,56.25
1327,-5.413,0.0,56.29
1328,-4.591,0.0,56.33
1329,-4.101,0.0,56.38
1330,-5.047,0.0,56.42
1331,-6.871,0.0,56.46
1332,-5.303,0.0,56.5
1333,-5.199,0.0,56.54
1334,-4.347,0.0,56.58
1335,-4.922,0.0,56.62
1336,-5.635,0.0,56.67
1337,-6.814,0.0,56.71
1338,-7.66,0.0,56.75
1339,-7.22,0.0,56.79
1340,-9.91,0.0,56.83
1341,-10.23,0.0,56.88
1342,-8.5,0.0,56.92
1343,-8.73,0.0,56.96
1344,-8.8,0.0,57.0
1345,-9.1,0.0,57.04
1346,-9.03,0.0,57.08
1347,-8.94,0.0,57.12
1348,-8.73,0.0,57.17
1349,-9.15,0.0,57.21
1350,-9.37,0.0,57.25
1351,-9.33,0.0,57.29
1352,-8.53,0.0,57.33
1353,-8.42,0.0,57.38
1354,-7.36,0.0,57.42
1355,-7.78,0.0,57.46
1356,-7.63,0.0,57.5
1357,-7.4,0.0,57.54
1358,-7.91,0.0,57.58
1359,-7.28,0.0,57.62
1360,-8.28,0.0,57.67
1361,-8.74,0.0,57.71
1362,-8.81,0.0,57.75
1363,-9.18,0.0,57.79
1364,-9.17,0.0,57.83
1365,-9.44,0.0,57.88
1366,-8.88,0.0,57.92
1367,-9.84,0.0,57.96
1368,-9.83,0.0,58.0
1369,-9.79,0.0,58.04
1370,-9.69,0.0,58.08
1371,-9.66,0.0,58.12
1372,-10.17,0.0,58.17
1373,-11.99,0.0,58.21
1374,-12.48,0.0,58.25
1375,-12.94,0.0,58.29
1376,-10.48,0.0,58.33
1377,-10.57,0.0,58.38
1378,-6.625,0.0,58.42
1379,-5.828,0.0,58.46
1380,-3.499,0.2,58.5
1381,-2.083,3.2,58.54
1382,-2.856,0.8,58.58
1383,-3.798,0.1,58.62
1384,-3.58,0.0,58.67
1385,-3.664,0.0,58.71
1386,-2.766,0.0,58.75
1387,-3.057,0.0,58.79
1388,-2.512,0.0,58.83
1389,-2.09,0.0,58.88
1390,-2.056,0.0,58.92
1391,-1.899,0.0,58.96
1392,-1.86,0.0,59.0
1393,-1.938,0.0,59.04
1394,-0.742,0.0,59.08
1395,-0.219,0.0,59.12
1396,-0.172,0.0,59.17
1397,-1.076,0.0,59.21
1398,-1.073,0.0,59.25
1399,-0.935,0.0,59.29
1400,0.313,0.0,59.33
1401,-0.241,0.0,59.38
1402,-2.212,0.0,59.42
1403,-1.315,0.0,59.46
1404,-1.647,0.0,59.5
1405,-0.622,0.0,59.54
1406,-1.225,0.0,59.58
1407,-0.979,0.0,59.62
1408,-1.207,0.0,59.67
1409,-3.27,0.0,59.71
1410,-3.492,0.0,59.75
1411,-3.741,0.0,59.79
1412,-4.169,0.0,59.83
1413,-4.086,0.0,59.88
1414,-4.271,0.0,59.92
1415,-3.96,0.0,59.96
1416,-4.64,0.0,60.0
1417,-5.216,0.0,60.04
1418,-5.287,0.0,60.08
1419,-4.811,0.0,60.12
1420,-4.426,0.0,60.17
1421,-3.769,0.0,60.21
1422,-3.322,0.0,60.25
1423,-2.167,0.0,60.29
1424,-2.853,0.0,60.33
1425,-3.651,0.0,60.38
1426,-3.332,0.0,60.42
1427,-3.284,0.0,60.46
1428,-1.685,0.1,60.5
1429,-0.55,0.1,60.54
1430,-0.262,0.4,60.58
1431,-1.716,0.0,60.62
1432,-3.036,0.0,60.67
1433,-2.559,0.0,60.71
1434,-3.684,0.0,60.75
1435,-3.803,0.0,60.79
1436,-3.805,0.0,60.83
1437,-3.76,0.0,60.88
1438,-3.822,0.0,60.92
1439,-3.754,0.0,60.96
1440,-3.916,0.0,61.0
1441,-3.958,0.0,61.04
1442,-3.931,0.0,61.08
1443,-3.546,0.0,61.12
1444,-3.73,0.0,61.17
1445,-3.849,0.0,61.21
1446,-4.098,0.0,61.25
1447,-4.696,0.0,61.29
1448,-4.92,0.0,61.33
1449,-5.019,0.0,61.38
1450,-3.486,0.0,61.42
1451,-4.395,0.0,61.46
1452,-4.021,0.0,61.5
1453,-2.989,0.0,61.54
1454,-3.339,0.1,61.58
1455,-3.37,0.0,61.62
1456,-3.653,0.0,61.67
1457,-4.894,0.0,61.71
1458,-4.791,0.0,61.75
1459,-4.041,0.0,61.79
1460,-2.866,0.0,61.83
1461,-2.327,0.0,61.88
1462,-1.086,0.0,61.92
1463,-2.449,0.0,61.96
1464,-1.681,0.0,62.0
1465,-1.783,0.0,62.04
1466,-1.922,0.0,62.08
1467,-1.682,0.0,62.12
1468,-1.717,0.0,62.17
1469,-1.858,0.0,62.21
1470,-1.598,0.0,62.25
1471,-1.56,0.0,62.29
1472,-1.621,0.0,62.33
1473,-1.552,0.0,62.38
1474,-0.042,0.0,62.42
1475,-1.56,0.0,62.46
1476,-1.159,0.0,62.5
1477,-1.737,0.0,62.54
1478,-4.131,0.0,62.58
1479,-3.907,0.0,62.62
1480,-3.327,0.0,62.67
1481,-4.078,0.0,62.71
1482,-4.738,0.0,62.75
1483,-5.447,0.0,62.79
1484,-6.115,0.0,62.83
1485,-7.27,0.0,62.88
1486,-6.919,0.0,62.92
1487,-6.695,0.0,62.96
1488,-8.11,0.0,63.0
1489,-7.1,0.0,63.04
1490,-7.4,0.0,63.08
1491,-6.469,0.0,63.12
1492,-3.999,0.0,63.17
1493,-6.905,0.0,63.21
1494,-5.202,0.0,63.25
1495,-5.286,0.0,63.29
1496,-6.431,0.0,63.33
1497,-3.148,0.0,63.38
1498,-1.531,0.0,63.42
1499,-0.673,0.0,63.46
1500,0.587,0.0,63.5
1501,2.922,0.1,63.54
1502,2.876,0.5,63.58
1503,-0.105,0.0,63.62
1504,1.748,0.0,63.67
1505,1.337,0.0,63.71
1506,0.286,0.0,63.75
1507,-1.396,0.0,63.79
1508,-0.299,0.0,63.83
1509,-0.115,0.0,63.88
1510,0.905,0.0,63.92
1511,-0.013,0.0,63.96
1512,0.531,0.0,64.0
1513,1.87,0.0,64.04
1514,0.864,0.0,64.08
1515,1.09,0.0,64.12
1516,-0.28,0.0,64.17
1517,-0.611,0.0,64.21
1518,-0.568,0.0,64.25
1519,-0.644,0.0,64.29
1520,-0.061,0.0,64.33
1521,0.679,0.0,64.38
1522,1.075,0.0,64.42
1523,1.002,0.0,64.46
1524,-1.743,0.0,64.5
1525,-3.297,0.0,64.54
1526,-3.568,0.0,64.58
1527,-3.95,0.0,64.62
1528,-4.334,0.0,64.67
1529,-4.059,0.0,64.71
1530,-4.882,0.0,64.75
1531,-5.984,0.0,64.79
1532,-6.854,0.0,64.83
1533,-7.79,0.0,64.88
1534,-7.8,0.0,64.92
1535,-6.266,0.0,64.96
1536,-7.01,0.0,65.0
1537,-4.595,0.0,65.04
1538,-3.429,0.0,65.08
1539,-5.689,0.0,65.12
1540,-7.79,0.0,65.17
1541,-6.845,0.0,65.21
1542,-8.12,0.0,65.25
1543,-6.664,0.0,65.29
1544,-6.047,0.0,65.33
1545,-4.529,0.0,65.38
1546,-1.304,0.0,65.42
1547,0.104,0.0,65.46
1548,1.568,0.0,65.5
1549,1.446,0.0,65.54
1550,1.853,0.0,65.58
1551,1.955,0.0,65.62
1552,1.074,0.0,65.67
1553,-0.482,0.0,65.71
1554,-0.79,0.0,65.75
1555,-2.095,0.0,65.79
1556,-1.672,0.0,65.83
1557,-1.596,0.0,65.88
1558,-1.644,0.0,65.92
1559,-2.51,0.0,65.96
1560,-1.844,0.0,66.0
1561,-2.508,0.0,66.04
1562,-3.202,0.0,66.08
1563,-3.168,0.0,66.12
1564,-3.641,0.0,66.17
1565,-4.471,0.0,66.21
1566,-4.605,0.0,66.25
1567,-4.779,0.0,66.29
1568,-5.404,0.0,66.33
1569,-5.195,0.0,66.38
1570,-5.172,0.0,66.42
1571,-4.585,1.8,66.46
1572,-2.951,3.9,66.5
1573,-2.942,0.3,66.54
1574,-1.816,0.0,66.58
1575,-1.868,0.0,66.62
1576,-3.089,0.0,66.67
1577,-3.758,0.0,66.71
1578,-4.802,0.0,66.75
1579,-6.882,0.0,66.79
1580,-7.9,0.0,66.83
1581,-8.34,0.0,66.88
1582,-7.69,0.0,66.92
1583,-7.04,0.0,66.96
1584,-5.981,0.0,67.0
1585,-6.08,0.0,67.04
1586,-6.095,0.0,67.08
1587,-5.981,0.0,67.12
1588,-6.783,0.0,67.17
1589,-6.64,0.0,67.21
1590,-6.928,0.0,67.25
1591,-6.7,0.0,67.29
1592,-6.496,0.0,67.33
1593,-6.387,0.0,67.38
1594,-5.725,0.0,67.42
1595,-3.358,0.0,67.46
1596,-3.481,0.0,67.5
1597,-3.062,0.0,67.54
1598,-2.621,0.0,67.58
1599,-3.97,0.0,67.62
1600,-3.161,0.0,67.67
1601,-3.989,0.0,67.71
1602,-4.768,0.0,67.75
1603,-5.564,0.0,67.79
1604,-5.826,0.0,67.83
1605,-6.393,0.0,67.88
1606,-6.685,0.0,67.92
1607,-6.621,0.0,67.96
1608,-8.5,0.0,68.0
1609,-11.8,0.0,68.04
1610,-11.62,0.0,68.08
1611,-10.25,0.0,68.12
1612,-13.3,0.0,68.17
1613,-13.18,0.0,68.21
1614,-9.53,0.0,68.25
1615,-9.18,0.0,68.29
1616,-9.27,0.0,68.33
1617,-6.866,0.0,68.38
1618,-4.938,0.0,68.42
1619,-3.846,0.0,68.46
1620,-2.269,0.0,68.5
1621,-1.814,0.0,68.54
1622,-1.394,0.0,68.58
1623,-2.44,0.0,68.62
1624,-3.129,0.0,68.67
1625,-2.877,0.0,68.71
1626,-5.021,0.0,68.75
1627,-5.948,0.0,68.79
1628,-6.439,0.0,68.83
1629,-6.874,0.0,68.88
1630,-7.16,0.0,68.92
1631,-7.55,0.0,68.96
1632,-7.89,0.0,69.0
1633,-8.17,0.0,69.04
1634,-8.61,0.0,69.08
1635,-8.63,0.0,69.12
1636,-8.66,0.0,69.17
1637,-7.97,0.0,69.21
1638,-8.04,0.0,69.25
1639,-9.39,0.0,69.29
1640,-10.31,0.0,69.33
1641,-9.96,0.0,69.38
1642,-10.1,0.0,69.42
1643,-9.66,0.5,69.46
1644,-7.38,1.2,69.5
1645,-6.275,0.0,69.54
1646,-5.329,0.0,69.58
1647,-6.247,0.0,69.62
1648,-6.213,0.0,69.67
1649,-7.01,0.0,69.71
1650,-8.5,0.0,69.75
1651,-10.55,0.0,69.79
1652,-11.34,0.0,69.83
1653,-11.22,0.0,69.88
1654,-11.07,0.0,69.92
1655,-9.9,0.0,69.96
1656,-7.54,0.0,70.0
1657,-7.49,0.0,70.04
1658,-7.35,0.0,70.08
1659,-7.81,0.0,70.12
1660,-8.95,0.0,70.17
1661,-8.93,0.0,70.21
1662,-7.91,0.0,70.25
1663,-6.462,0.0,70.29
1664,-4.649,0.0,70.33
1665,-3.324,0.0,70.38
1666,-2.567,0.0,70.42
1667,-4.16,0.0,70.46
1668,-4.476,0.0,70.5
1669,-4.369,0.0,70.54
1670,-3.751,0.0,70.58
1671,-3.069,0.0,70.62
1672,-2.894,0.0,70.67
1673,-3.098,0.0,70.71
1674,-4.658,0.0,70.75
1675,-5.199,0.0,70.79
1676,-5.265,0.0,70.83
1677,-4.794,0.0,70.88
1678,-4.135,0.0,70.92
1679,-3.315,0.0,70.96
1680,-3.488,0.0,71.0
1681,-3.545,0.0,71.04
1682,-3.6,0.0,71.08
1683,-3.079,0.0,71.12
1684,-3.855,0.0,71.17
1685,-3.168,0.0,71.21
1686,-3.854,0.0,71.25
1687,-3.949,0.0,71.29
1688,-3.015,0.0,71.33
1689,-3.022,0.0,71.38
1690,-1.122,0.0,71.42
1691,0.089,0.0,71.46
1692,-0.275,0.0,71.5
1693,0.57,0.0,71.54
1694,0.898,0.0,71.58
1695,0.723,0.0,71.62
1696,-0.099,0.0,71.67
1697,-0.741,0.0,71.71
1698,-1.612,0.0,71.75
1699,-2.783,0.0,71.79
1700,-3.421,0.0,71.83
1701,-5.381,0.0,71.88
1702,-5.104,0.0,71.92
1703,-5.928,0.0,71.96
1704,-5.237,0.0,72.0
1705,-5.294,0.0,72.04
1706,-3.844,0.0,72.08
1707,-5.707,0.0,72.12
1708,-6.102,0.0,72.17
1709,-6.0,0.0,72.21
1710,-4.576,0.0,72.25
1711,-4.509,0.0,72.29
1712,-4.238,0.0,72.33
1713,-4.074,0.0,72.38
1714,-2.271,0.0,72.42
1715,-0.137,0.0,72.46
1716,1.518,0.0,72.5
1717,1.106,0.0,72.54
1718,1.566,0.0,72.58
1719,1.233,0.0,72.62
1720,0.709,0.0,72.67
1721,0.649,0.0,72.71
1722,-2.465,0.0,72.75
1723,-3.684,0.0,72.79
1724,-5.03,0.0,72.83
1725,-5.344,0.0,72.88
1726,-4.246,0.0,72.92
1727,-5.093,0.0,72.96
1728,-6.286,0.0,73.0
1729,-6.321,0.0,73.04
1730,-4.946,0.0,73.08
1731,-5.372,0.0,73.12
1732,-3.072,0.0,73.17
1733,-4.202,0.0,73.21
1734,-2.963,0.0,73.25
1735,-3.353,0.0,73.29
1736,-2.891,0.0,73.33
1737,-1.374,0.0,73.38
1738,-0.94,0.0,73.42
1739,0.134,0.0,73.46
1740,1.345,0.0,73.5
1741,1.78,0.0,73.54
1742,1.683,0.0,73.58
1743,2.653,0.0,73.62
1744,1.992,0.0,73.67
1745,0.452,0.0,73.71
1746,-1.747,0.0,73.75
1747,-3.351,0.0,73.79
1748,-3.753,0.0,73.83
1749,-4.888,0.0,73.88
1750,-4.689,0.0,73.92
1751,-3.651,0.0,73.96
1752,-4.697,0.0,74.0
1753,-4.379,0.0,74.04
1754,-4.828,0.0,74.08
1755,-4.508,0.0,74.12
1756,-5.052,0.0,74.17
1757,-4.661,0.0,74.21
1758,-3.694,0.0,74.25
1759,-4.196,0.0,74.29
1760,-3.363,0.0,74.33
1761,-1.693,0.0,74.38
1762,-0.244,0.0,74.42
1763,1.739,0.0,74.46
1764,1.614,0.0,74.5
1765,2.808,0.0,74.54
1766,2.2,0.0,74.58
1767,3.12,0.0,74.62
1768,2.32,0.0,74.67
1769,0.459,0.0,74.71
1770,-1.188,0.0,74.75
1771,-2.772,0.0,74.79
1772,-2.092,0.0,74.83
1773,-3.495,0.0,74.88
1774,-4.447,0.0,74.92
1775,-4.968,0.0,74.96
1776,-5.304,0.0,75.0
1777,-3.629,0.0,75.04
1778,-4.828,0.0,75.08
1779,-4.863,0.0,75.12
1780,-5.07,0.0,75.17
1781,-5.913,0.0,75.21
1782,-4.84,0.0,75.25
1783,-5.638,0.0,75.29
1784,-5.362,0.0,75.33
1785,-3.778,0.0,75.38
1786,-0.306,0.0,75.42
1787,0.724,0.0,75.46
1788,1.311,0.0,75.5
1789,1.327,0.0,75.54
1790,1.571,0.0,75.58
1791,3.187,0.0,75.62
1792,1.406,0.0,75.67
1793,0.447,0.0,75.71
1794,-1.158,0.0,75.75
1795,-3.519,0.0,75.79
1796,-4.217,0.0,75.83
1797,-4.473,0.0,75.88
1798,-4.94,0.0,75.92
1799,-5.449,0.0,75.96
1800,-5.99,0.0,76.0
1801,-5.984,0.0,76.04
1802,-5.102,0.0,76.08
1803,-5.257,0.0,76.12
1804,-6.47,0.0,76.17
1805,-4.82,0.0,76.21
1806,-7.1,0.0,76.25
1807,-5.208,0.0,76.29
1808,-4.762,0.0,76.33
1809,-3.891,0.0,76.38
1810,-2.063,0.0,76.42
1811,-0.604,0.0,76.46
1812,1.598,0.0,76.5
1813,2.403,0.0,76.54
1814,2.637,0.0,76.58
1815,1.648,0.0,76.62
